,Year,Global
0,2021.0,1.2439998168080244
1,2022.0,1.2686157540981775
2,2023.0,1.2938821540503813
3,2024.0,1.3197840459393715
4,2025.0,1.3426628716258318
5,2026.0,1.3617846403269587
6,2027.0,1.377985663183943
7,2028.0,1.3938728264239442
8,2029.0,1.4086699243494052
9,2030.0,1.4236432963091525
10,2031.0,1.4380265347438361
11,2032.0,1.4546026660427736
12,2033.0,1.4737500325306825
13,2034.0,1.496517132392289
14,2035.0,1.5189231197094863
15,2036.0,1.5424670554205928
16,2037.0,1.5632026519958493
17,2038.0,1.5836562307466222
18,2039.0,1.6003263588216
19,2040.0,1.6127273736990322
20,2041.0,1.6250849478232197
21,2042.0,1.6394629472452236
22,2043.0,1.6557743140923529
23,2044.0,1.674903864129111
24,2045.0,1.699367686983512
25,2046.0,1.7268362949780163
26,2047.0,1.7574242939240685
27,2048.0,1.7869477063243107
28,2049.0,1.8122188462895625
29,2050.0,1.8326754420908935
30,2051.0,1.8513794557035457
31,2052.0,1.8688388742719941
32,2053.0,1.8853614992566063
33,2054.0,1.9039527223271606
34,2055.0,1.9263583918319596
35,2056.0,1.9518705370836136
36,2057.0,1.9770644444337022
37,2058.0,2.002532408512341
38,2059.0,2.0280849425312644
39,2060.0,2.0507816527900182
40,2061.0,2.0724774630738354
41,2062.0,2.0942962701775327
42,2063.0,2.1182345513508594
43,2064.0,2.143374790089809
44,2065.0,2.170442882940409
45,2066.0,2.201552682257851
46,2067.0,2.2355681692491665
47,2068.0,2.2706924651820604
48,2069.0,2.304462010034076
49,2070.0,2.3361059689224235
50,2071.0,2.3648561852117256
51,2072.0,2.390995135709269
52,2073.0,2.415359621209573
53,2074.0,2.438731304762175
54,2075.0,2.462247149569424
55,2076.0,2.4858370948574047
56,2077.0,2.511280420916701
57,2078.0,2.54003443654445
58,2079.0,2.5716077023300565
59,2080.0,2.604471480335203
60,2081.0,2.6356234750212297
61,2082.0,2.66482579883126
62,2083.0,2.6913777410438664
63,2084.0,2.7161720850947355
64,2085.0,2.7370695080894363
65,2086.0,2.7560933466252733
66,2087.0,2.775035150357099
67,2088.0,2.7941138144544286
68,2089.0,2.8153114713103946
69,2090.0,2.839608860269445
70,2091.0,2.8652970944076435
71,2092.0,2.8930608322773974
72,2093.0,2.9170535487711504
73,2094.0,2.9364891061684415
74,2095.0,2.953017670522068
75,2096.0,2.966802967724264
76,2097.0,2.9804620916848994
77,2098.0,2.994074092889354
78,2099.0,3.009986510456715
79,2100.0,3.0294717780208833
80,2101.0,3.0522183733082295
81,2102.0,3.0735902686055927
82,2103.0,3.0938583561794477
83,2104.0,3.11187336789891
84,2105.0,3.1265742691462117
85,2106.0,3.1399879164439635
86,2107.0,3.153994873959629
87,2108.0,3.1685789354836436
88,2109.0,3.1845013164314153
89,2110.0,3.203216157456235
90,2111.0,3.2268813942506327
91,2112.0,3.249301120124203
92,2113.0,3.270783543450361
93,2114.0,3.288177377012448
94,2115.0,3.3044166520581224
95,2116.0,3.3179956300226445
96,2117.0,3.3307183769217747
97,2118.0,3.3431770484030867
98,2119.0,3.3562816887175786
99,2120.0,3.3722703692502702
100,2121.0,3.391842018869963
101,2122.0,3.414405960839625
102,2123.0,3.43295051290938
103,2124.0,3.4512076401391747
104,2125.0,3.465315319475785
105,2126.0,3.4764223997109656
106,2127.0,3.486688077546885
107,2128.0,3.49643796743924
108,2129.0,3.507235172869857
109,2130.0,3.5209490521490454
110,2131.0,3.5408036767264357
111,2132.0,3.56013009017254
112,2133.0,3.579230774367887
113,2134.0,3.5947426327785137
114,2135.0,3.606331509978393
115,2136.0,3.614187223183528
116,2137.0,3.6216563605879886
117,2138.0,3.628773602355779
