,Year,Global
0,2021,1.3700961710901207
1,2022,1.400484117014421
2,2023,1.4312612353539407
3,2024,1.4605243838941748
4,2025,1.4841409446371279
5,2026,1.5028534934886884
6,2027,1.519718298601824
7,2028,1.5383149424230818
8,2029,1.555829061424578
9,2030,1.5731663556036475
10,2031,1.5914704269120619
11,2032,1.6120964939283469
12,2033,1.6359103267913906
13,2034,1.6639609830888853
14,2035,1.691653346436817
15,2036,1.7204260488117378
16,2037,1.7417051855095074
17,2038,1.7623919470481875
18,2039,1.779666213885712
19,2040,1.794371272573172
20,2041,1.808707475213196
21,2042,1.8241116483555866
22,2043,1.8412428489674482
23,2044,1.8612117806895343
24,2045,1.8870859373844757
25,2046,1.9158080620238294
26,2047,1.9471817078332774
27,2048,1.9745844663588832
28,2049,1.9962177919680184
29,2050,2.012792310841003
30,2051,2.0273067668915283
31,2052,2.0403341803456345
32,2053,2.052709659626255
33,2054,2.066549502226
34,2055,2.0836343640296273
35,2056,2.10390178168982
36,2057,2.123375447817464
37,2058,2.1426792518450104
38,2059,2.1616165604209474
39,2060,2.1771030810535486
40,2061,2.1900453095972665
41,2062,2.201384385739539
42,2063,2.2127031271597586
43,2064,2.224407676036149
44,2065,2.2374605574195185
45,2066,2.254386952808567
46,2067,2.273947679962348
47,2068,2.2941284968379567
48,2069,2.312139592567362
49,2070,2.3271325377184953
50,2071,2.3388054830634717
51,2072,2.3492894305139562
52,2073,2.3591400113371352
53,2074,2.367933190607938
54,2075,2.3767154926165683
55,2076,2.385400640086147
56,2077,2.395400486887481
57,2078,2.406987523991516
58,2079,2.4211475521973593
59,2080,2.436475270334024
60,2081,2.4506177336482833
61,2082,2.4634206671658343
62,2083,2.4729122420967564
63,2084,2.483610518644607
64,2085,2.491550296867066
65,2086,2.496792234396253
66,2087,2.503562611835987
67,2088,2.51081392531421
68,2089,2.5195428667496897
69,2090,2.5303253176916147
70,2091,2.5424824774777344
71,2092,2.557550732739787
72,2093,2.5691757241575437
73,2094,2.5766020930345794
74,2095,2.5812691926326043
75,2096,2.58329897258862
76,2097,2.5850144899093297
77,2098,2.5869731327082706
78,2099,2.591006688215969
79,2100,2.5969808828493997
80,2101,2.6051842246510613
81,2102,2.613100614234262
82,2103,2.620031951007793
83,2104,2.6249632284249684
84,2105,2.6269604083272218
85,2106,2.6291572431240207
86,2107,2.6353981532303843
87,2108,2.6420211778188225
88,2109,2.6495174204953393
89,2110,2.6588149373239505
90,2111,2.6712864917006263
91,2112,2.6830395074087923
92,2113,2.6942725310774662
93,2114,2.703003256410359
94,2115,2.709726381089789
95,2116,2.710864377662606
96,2117,2.711327303286805
97,2118,2.7116985998057546
98,2119,2.7128681608557375
99,2120,2.7170119797487473
100,2121,2.724806348179217
101,2122,2.735673515637377
102,2123,2.742804526794431
103,2124,2.7498333102900925
104,2125,2.753855074165094
105,2126,2.7554551067653543
106,2127,2.756323519667623
107,2128,2.7568304504206353
108,2129,2.7587387777683747
109,2130,2.7641547523130474
110,2131,2.7767080177267456
111,2132,2.788887318306649
112,2133,2.8010341950573876
113,2134,2.8093633601703245
114,2135,2.8135021066151165
115,2136,2.8136681498064893
116,2137,2.813624019747582
117,2138,2.813405937960708
118,2139,2.8137152286484604
119,2140,2.81550111805151
120,2141,2.8208345744560055
121,2142,2.8290338746223695
122,2143,2.8369774915551256
123,2144,2.844966501119535
124,2145,2.851802708144831
125,2146,2.8556770769295543
126,2147,2.859457342588878
127,2148,2.86176004830381
128,2149,2.863675866690155
129,2150,2.865767759838203
130,2151,2.8684795801783043
131,2152,2.8741190648842077
132,2153,2.884384041292767
133,2154,2.8971818720763505
134,2155,2.908046414735787
135,2156,2.916869357644516
136,2157,2.9225226890432134
137,2158,2.924579370157136
138,2159,2.9244164366742833
139,2160,2.923726438493457
140,2161,2.9242612723931374
141,2162,2.928051256108936
142,2163,2.9369729417158066
143,2164,2.9497142568724746
144,2165,2.959083971682661
145,2166,2.9680003503876433
146,2167,2.971238894391615
147,2168,2.97127067564875
148,2169,2.9697287586338503
149,2170,2.967976731416876
150,2171,2.967044065071569
151,2172,2.9683117992785992
152,2173,2.973265249755541
153,2174,2.980502460030845
154,2175,2.989134624436843
155,2176,2.9965079333924707
156,2177,3.0000620830500657
157,2178,2.9995506993392462
158,2179,2.9972151851999826
159,2180,2.993237573873917
160,2181,2.9889737688724236
161,2182,2.9846111336270145
162,2183,2.980974159459943
163,2184,2.9790224071064992
164,2185,2.9800355129998226
165,2186,2.9864310261944036
166,2187,2.9925625214702327
167,2188,2.9992256317471475
168,2189,3.00583684934532
169,2190,3.0076457910379517
170,2191,3.0060859261760644
171,2192,3.0030209741702785
172,2193,3.0001324874838655
173,2194,2.9977762260743317
174,2195,2.9974688378398904
175,2196,3.002162027624345
176,2197,3.0110334323086874
177,2198,3.0210470842291874
178,2199,3.0278818568050876
179,2200,3.031099830216167
