,Year,Global
0,2021,1.3671186377681297
1,2022,1.3996782230420681
2,2023,1.4338200079194574
3,2024,1.4672495008244
4,2025,1.4960166358620361
5,2026,1.5204786648842377
6,2027,1.541681609232895
7,2028,1.562900952844631
8,2029,1.5864543931111532
9,2030,1.6102327300652162
10,2031,1.63424106849904
11,2032,1.6594070600219695
12,2033,1.687249957739944
13,2034,1.7217104149187783
14,2035,1.756448272169949
15,2036,1.792523333256032
16,2037,1.825849435957566
17,2038,1.8589958429697393
18,2039,1.8893875180266182
19,2040,1.9163147519716541
20,2041,1.9387427399208872
21,2042,1.961758432253969
22,2043,1.986238923737729
23,2044,2.0130436706990786
24,2045,2.044511489873549
25,2046,2.078314527775566
26,2047,2.1143030928539903
27,2048,2.1491553350098105
28,2049,2.180347333516853
29,2050,2.2089678515528792
30,2051,2.2358831733698024
31,2052,2.2616867326198538
32,2053,2.2873097263665576
33,2054,2.3152488444165904
34,2055,2.347612135596473
35,2056,2.383731108719565
36,2057,2.4169489446098655
37,2058,2.4503048559289082
38,2059,2.4835832633835784
39,2060,2.51368377884038
40,2061,2.5417017590001763
41,2062,2.5685238315749643
42,2063,2.595690376017781
43,2064,2.623574991355307
44,2065,2.6531153796612092
45,2066,2.686818130815281
46,2067,2.723430898261605
47,2068,2.760929872849878
48,2069,2.796517974673795
49,2070,2.8293406603241786
50,2071,2.859139552016646
51,2072,2.8880744301382295
52,2073,2.9167225624872986
53,2074,2.9446754334536847
54,2075,2.9729901340098333
55,2076,3.0015875837277965
56,2077,3.031884220274415
57,2078,3.065037682623435
58,2079,3.1006326733878864
59,2080,3.1384322132174405
60,2081,3.1777516153063448
61,2082,3.215948912781968
62,2083,3.250749022672935
63,2084,3.284273631156723
64,2085,3.3140741033383914
65,2086,3.3427615618433313
66,2087,3.372631234319256
67,2088,3.4039359314963566
68,2089,3.439200735768704
69,2090,3.4796520596294527
70,2091,3.5229245272771297
71,2092,3.569643854621763
72,2093,3.6120656544844234
73,2094,3.6490400118432404
74,2095,3.6826016225263487
75,2096,3.7128903740094357
76,2097,3.7432356547021763
77,2098,3.773700619733922
78,2099,3.807290508981224
79,2100,3.8456276510130176
80,2101,3.8883378039247782
81,2102,3.9291834038127287
82,2103,3.96834379380667
83,2104,4.00422056725456
84,2105,4.033890262736338
85,2106,4.06059826354635
86,2107,4.085944443680876
87,2108,4.111610922084928
88,2109,4.1386685373928325
89,2110,4.1691548890593175
90,2111,4.206084321308442
91,2112,4.240866569875644
92,2113,4.2739665509102025
93,2114,4.301044597091834
94,2115,4.32622164745723
95,2116,4.3474420091930694
96,2117,4.367249855579837
97,2118,4.388258949888568
98,2119,4.413567644889267
99,2120,4.440724854805057
100,2121,4.470244430354536
101,2122,4.501713033212217
102,2123,4.530768541530942
103,2124,4.560481703909
104,2125,4.586080762912738
105,2126,4.60869302806844
106,2127,4.630423544470872
107,2128,4.6515974498058155
108,2129,4.673738663123276
109,2130,4.698666147793096
110,2131,4.729510091331547
111,2132,4.759807551972845
112,2133,4.789858998298929
113,2134,4.8164108137892745
114,2135,4.839147958410207
115,2136,4.858263007848393
116,2137,4.877007875280915
117,2138,4.895417926361272
118,2139,4.91284254903653
119,2140,4.92857200853803
120,2141,4.948886265842625
121,2142,4.972864770662111
122,2143,4.996298540711953
123,2144,5.0196000089241215
124,2145,5.04115837401285
125,2146,5.058540802880306
126,2147,5.075623892063711
127,2148,5.0905448250890535
128,2149,5.105799735567388
129,2150,5.123440078578823
130,2151,5.141301785421767
131,2152,5.16086220001712
132,2153,5.1832072518699395
133,2154,5.207589375730982
134,2155,5.232433561555654
135,2156,5.255057386434502
136,2157,5.2743207730659964
137,2158,5.2897961340219055
138,2159,5.30288797515139
139,2160,5.315318932790082
140,2161,5.329483072596142
141,2162,5.346359415747514
142,2163,5.367415589366169
143,2164,5.392975663593018
144,2165,5.414973946254577
145,2166,5.436380386432989
146,2167,5.45189025248671
147,2168,5.464021402404533
148,2169,5.474436748157926
149,2170,5.484523188743284
150,2171,5.495326530142808
151,2172,5.5091075840430115
152,2173,5.52630979038168
153,2174,5.546042208074465
154,2175,5.566869605609229
155,2176,5.5864637876396905
156,2177,5.602578344466995
157,2178,5.614997509678049
158,2179,5.6256888379490935
159,2180,5.634812134550101
160,2181,5.643541533666349
161,2182,5.652089678053914
162,2183,5.661132373510449
163,2184,5.671528253735036
164,2185,5.684401060014692
165,2186,5.7018735999011385
166,2187,5.718990709600224
167,2188,5.7364517320012824
168,2189,5.753344419247435
169,2190,5.7667025116948105
170,2191,5.778436518485412
171,2192,5.79418453765876
172,2193,5.806480818956931
173,2194,5.818940388741575
174,2195,5.8323917017842275
175,2196,5.848447915355255
176,2197,5.866664858442471
177,2198,5.885389430782587
178,2199,5.902264347134196
179,2200,5.9170480092818565
