,Year,Global
0,2021.0,1.2644318504005694
1,2022.0,1.2873934757157715
2,2023.0,1.3126542991167542
3,2024.0,1.3381135416630077
4,2025.0,1.3582117897592756
5,2026.0,1.373566505797304
6,2027.0,1.3851144851480397
7,2028.0,1.3958987471356368
8,2029.0,1.405764193874218
9,2030.0,1.4152716082252519
10,2031.0,1.4240439490884542
11,2032.0,1.4347730510715806
12,2033.0,1.4464784026753483
13,2034.0,1.463215475449497
14,2035.0,1.4790510899740896
15,2036.0,1.4960664195000175
16,2037.0,1.508810531454181
17,2038.0,1.5215883514881448
18,2039.0,1.5301015741463004
19,2040.0,1.5353623980279907
20,2041.0,1.537906952882797
21,2042.0,1.5408122722770177
22,2043.0,1.5449710696081782
23,2044.0,1.550952030537029
24,2045.0,1.5612541818726962
25,2046.0,1.5734671209723439
26,2047.0,1.5874591438465488
27,2048.0,1.600010768659574
28,2049.0,1.6075173131342386
29,2050.0,1.6099523489774459
30,2051.0,1.6102400202690106
31,2052.0,1.608912540851256
32,2053.0,1.6068284335764327
33,2054.0,1.6060697086646667
34,2055.0,1.6083851226612627
35,2056.0,1.6137352642543936
36,2057.0,1.6182901543629755
37,2058.0,1.622654176240983
38,2059.0,1.626636834081135
39,2060.0,1.6264998333648815
40,2061.0,1.6239327225074893
41,2062.0,1.6191100026498106
42,2063.0,1.6137409413061692
43,2064.0,1.6089975898052349
44,2065.0,1.6059354115741593
45,2066.0,1.6073473514996017
46,2067.0,1.6124367827485204
47,2068.0,1.618455913420395
48,2069.0,1.6223661071647584
49,2070.0,1.6232870560580603
50,2071.0,1.6209083644662257
51,2072.0,1.6158960883989786
52,2073.0,1.6104782114341047
53,2074.0,1.6041537482398533
54,2075.0,1.5982130599412137
55,2076.0,1.5925547284495056
56,2077.0,1.588905855750673
57,2078.0,1.5886750742010443
58,2079.0,1.5913450915696523
59,2080.0,1.5953753868374503
60,2081.0,1.5985213308333726
61,2082.0,1.6006474230205008
62,2083.0,1.5998198408829236
63,2084.0,1.5984055965078725
64,2085.0,1.5960445735450315
65,2086.0,1.5928967089837713
66,2087.0,1.5903941570447446
67,2088.0,1.588694200343498
68,2089.0,1.5884611483294648
69,2090.0,1.5924207147337408
70,2091.0,1.5985762800314434
71,2092.0,1.6059506205310967
72,2093.0,1.6104790601563952
73,2094.0,1.6114619099481418
74,2095.0,1.6095015057725222
75,2096.0,1.6034388267600066
76,2097.0,1.5972881239785186
77,2098.0,1.5911156410934857
78,2099.0,1.5875444580690679
79,2100.0,1.5879922064863605
80,2101.0,1.5921487512966457
81,2102.0,1.5937145645248147
82,2103.0,1.5943051231855274
83,2104.0,1.592822814932207
84,2105.0,1.5882584451441906
85,2106.0,1.5825616971082672
86,2107.0,1.576287376772949
87,2108.0,1.570807765024804
88,2109.0,1.566990062137369
89,2110.0,1.5664800817067437
90,2111.0,1.5717126721282058
91,2112.0,1.5766410771453754
92,2113.0,1.5812746851614408
93,2114.0,1.5809119768308797
94,2115.0,1.579288695485006
95,2116.0,1.5745053142133356
96,2117.0,1.5688621715655056
97,2118.0,1.5631192490783505
98,2119.0,1.558437818006877
99,2120.0,1.557660937807794
100,2121.0,1.5616746029852582
101,2122.0,1.5697265570444374
102,2123.0,1.5729207127664318
103,2124.0,1.5759985324690158
104,2125.0,1.5735403926230367
105,2126.0,1.56801144167145
106,2127.0,1.561851790884508
107,2128.0,1.5554068379689001
108,2129.0,1.55029760144155
109,2130.0,1.5484558241514046
110,2131.0,1.5532062673677016
111,2132.0,1.557644425272095
112,2133.0,1.562083651176092
113,2134.0,1.5630502741225403
114,2135.0,1.5602085385184483
115,2136.0,1.5537654572664419
116,2137.0,1.5471888845944732
117,2138.0,1.5405168572373478
118,2139.0,1.5337695330160086
119,2140.0,1.528137757739454
120,2141.0,1.5266915819998221
121,2142.0,1.5286268676471884
122,2143.0,1.530307156952646
123,2144.0,1.5317348288724542
124,2145.0,1.531850459024981
125,2146.0,1.529282048956331
126,2147.0,1.5266349392629652
127,2148.0,1.5219743378051853
128,2149.0,1.516913843772953
129,2150.0,1.512107926479262
130,2151.0,1.5080779942772535
131,2152.0,1.5075078512473756
132,2153.0,1.512365301178723
133,2154.0,1.5198271412175437
134,2155.0,1.5240339543066832
135,2156.0,1.5264049820665249
136,2157.0,1.5259094014256354
137,2158.0,1.5221615596519156
138,2159.0,1.516431869098501
139,2160.0,1.5099479290470095
140,2161.0,1.503959129409195
141,2162.0,1.5018255158596494
142,2163.0,1.5057180011481663
143,2164.0,1.5125986286864133
144,2165.0,1.5159202651691484
145,2166.0,1.5188651820710148
146,2167.0,1.5166401772804838
147,2168.0,1.5115225829639156
148,2169.0,1.5050166740597155
149,2170.0,1.497848330905974
150,2171.0,1.4907612266978778
151,2172.0,1.486535356522039
152,2173.0,1.4879263683193114
153,2174.0,1.4916558160348234
154,2175.0,1.4964299301446309
155,2176.0,1.4994033416547463
156,2177.0,1.4993727773938605
157,2178.0,1.4961433823962231
158,2179.0,1.4914999635854742
159,2180.0,1.4844577170650282
160,2181.0,1.477006808313918
161,2182.0,1.469507322351976
162,2183.0,1.4627892105368072
163,2184.0,1.4587676623184826
164,2185.0,1.457439683879757
165,2186.0,1.4608318398225835
166,2187.0,1.4640302476658524
167,2188.0,1.4677268832666566
168,2189.0,1.4714136888512828
169,2190.0,1.470955679483494
170,2191.0,1.4675993687131716
171,2192.0,1.462966375987404
172,2193.0,1.4585202865888873
173,2194.0,1.4545710316757883
174,2195.0,1.4521548760982024
175,2196.0,1.4537173546341307
176,2197.0,1.4586370776416078
177,2198.0,1.465336139758713
178,2199.0,1.4699199224945148
179,2200.0,1.471015430376325
